,slope,intercept,r-value
TISA,-0.0011007973124743942,4.046886339300511,-0.3386911950976237
TITN,-0.016369795479925512,23.046104068169754,-0.8549790641496396
TIVO,-0.0050083560246701655,13.504129245253981,-0.7416486935499553
TLF,0.00035269670376525473,7.992536355095755,0.08391676328380025
TLMR,0.008564504383313234,10.338090893191403,0.8846684491349537
TLOG,-0.013341560628989457,11.412396412071761,-0.9169048206354788
TLT,0.03356872175229856,98.1644253480517,0.8034305275362362
TMUS,0.02512560883313351,19.676874448007005,0.892859926240565
TNAV,0.0009607249608987569,6.211947350277437,0.234768216272518
TNDM,-0.02399781559954999,27.401113539800495,-0.8654452276057808
TNGO,-0.011730818897611227,18.67374820165825,-0.7214292217010433
TNXP,-0.0030569733223567604,9.010923900870424,-0.23275428066251688
TOPS,-0.16143778387921082,119.80866602201712,-0.826233508173579
TORM,-0.010664697814373087,13.058664234515145,-0.9746440198986989
TOUR,-0.01007043471980992,21.221216073033542,-0.5007195069056651
TOWN,0.007263571009111466,12.36915849069531,0.7929546962946076
TQQQ,0.10870619690458279,29.161648610310245,0.9074118937546258
TRCB,0.004275795930494655,6.1059892850729245,0.9658428919945068
TRCH,-0.0031568486348195358,3.707954740500876,-0.530994206090671
TREE,0.1058607587535271,2.306143777237857,0.8659361344125895
TRIB,-0.009105532327288595,21.949738386917627,-0.5123080104827165
TRIL,0.010076467873477886,7.096940373451357,0.452555125649458
TRIP,0.015764444726708515,70.00808912481085,0.2582219386207941
TRMB,-0.013426119737171425,33.72888022447737,-0.6067715657042724
TRMK,0.0006625175524725989,22.478911022897567,0.13625275735237982
TRNS,0.004088204564057047,7.087512895040331,0.8018351747303291
TROV,-0.0007142418191869028,6.409438095794728,-0.09851044385455672
TROVU,0.0038587643569194955,15.830871164157923,0.21858786725915275
TROVW,0.000607046888770757,3.8353474128316716,0.1016638257612852
TROW,0.007561338291613311,69.45659771010232,0.406937328677853
TRS,-0.012586229106669646,29.835224422168075,-0.7203140966651604
TRST,0.0014000050635705483,5.342290164827237,0.5437804552451337
TRTLU,0.0004297312706776903,9.887155077739285,0.4768864049701513
TRUE,-0.029013446458867897,30.25838167480859,-0.7481342840100741
TRVN,0.007109278439910533,3.0136392129064866,0.5872186483979909
TSBK,0.005442638196711995,7.566228543319628,0.9091738789486952
TSC,-0.0014063839278946645,12.800240991567875,-0.21087161900646487
TSCO,0.04966514814650641,50.61804443537797,0.8969849600144096
TSEM,0.012902673629476781,4.706762508392901,0.8192813887172284
TSLA,0.20169135667736232,101.06379916083459,0.7516330057496244
TSRA,0.026027583161446464,14.862965857947707,0.8265073177083395
TSRI,0.0014227808817636385,3.008491663274308,0.6590929020867257
TSRO,0.03092872086779887,24.577299536821346,0.6651763856777335
TST,-0.000531733234504354,2.1047807929251063,-0.38009764920403744
TTEC,0.007870169504089305,21.182709844362677,0.7237779355884216
TTEK,-0.0005242513421433076,26.355002536460592,-0.07334676872085512
TTGT,0.0063629034256966165,4.8748113306812675,0.7107722575811954
TTHI,-0.0013042858822843882,5.050796308039976,-0.14281965070557506
TTMI,-0.0018734036355065474,8.807324856525206,-0.39434578408264287
TTNP,-0.0031919556484488786,5.709982007092836,-0.39012523964356544
TTPH,0.018067121592774685,10.022667137494908,0.31082337207577143
TTS,-0.013862016218198318,21.985828237700236,-0.6015599223765203
TTWO,0.026334629705237943,12.290740103097436,0.9674991457585945
TUBE,-0.004436685940249572,16.374316203247577,-0.2191185432201628
TUES,-0.0021943057440464583,13.678493864284249,-0.1145050867515738
TVIX,-0.44768197203889776,292.0412079357285,-0.785200084995788
TVIZ,-0.07275951362701995,63.90207628674342,-0.8906228230850405
TWER,-0.002796129815614867,3.0774958160515204,-0.8407148217542085
TWIN,-0.017796942875900442,28.39743519801415,-0.6978977681526161
TWMC,-0.0001376277710788307,3.7229311182238627,-0.10535385234234465
TWOU,0.02707441167814082,5.904880330318704,0.633558693555857
TXN,0.030729407570533197,32.040872293577266,0.921806974605402
TXRH,0.025919976778910538,17.847923564614515,0.9393992177177004
TYPE,0.00169043940107761,24.967000246163856,0.12161345035490877
TZOO,-0.02543420673865695,27.593992573775182,-0.9083627225522417
UACL,-0.009474558684379582,26.518868710859945,-0.5361508035215223
UAE,-0.015765319601416174,28.74968737121594,-0.8579825692982881
UBCP,0.0037550903083893206,5.810804087765714,0.9254449479963147
UBFO,0.0019670692627955545,3.988763414504824,0.7201567142856516
UBIC,0.01322909734264452,5.875412701133173,0.6276707764211421
UBNK,0.0008384752150798587,12.076089884653955,0.3295911889555851
UBNT,0.012359244485683601,26.551064260018116,0.32615058412393594
UBOH,0.007569564529453846,10.836679574546256,0.9150053407561789
UBSH,0.006435643665034971,19.29584794615103,0.6523423625685514
UBSI,0.020532270441239196,22.276999332832872,0.9301283379290619
UCBA,0.00703445524306724,8.546725402763926,0.9634918675890839
UCBI,0.01021902739859194,12.170613920982095,0.840034510075838
UCFC,0.0029987764691187017,3.2493901643314054,0.8720404553859961
UCTT,-0.002243408442693427,8.570945441693647,-0.2510445239644129
UDF,-0.01866092879125844,26.088678274238177,-0.6265450635417853
UEIC,0.04170346247551002,25.99167773858795,0.8164435882519472
UEPS,0.010411437193121154,6.97794898112996,0.704714742383624
UFCS,0.017848215783640046,22.0167027754254,0.8665940876780313
UFPI,0.0406288002012916,34.28060613416727,0.8642665778953368
UFPT,0.00183688643474005,21.58312462115041,0.2148598536981299
UG,-0.00466537947278824,23.532578240021202,-0.34181870768507167
UGLD,-0.024940309504600796,26.374953509037987,-0.79555315483278
UHAL,0.30501823352812785,135.56848878985258,0.9593133991993172
UIHC,0.01592443591569683,7.116656620785406,0.7485481085307765
ULBI,0.0022837452562840055,3.1255289569722677,0.5827178478167286
ULTA,0.12027097174267494,73.20897579044285,0.8775438923804738
ULTI,0.09556991622462102,108.96512191026089,0.8526431710989564
ULTR,-0.0037978002468905016,3.7767936215849,-0.7890629343121576
UMBF,-0.001755651282438149,53.69967825825718,-0.08412019150543229
UMPQ,0.004324584271170043,13.56050644703029,0.5892933044104667
UNAM,-0.0042429094524097126,13.602347742740335,-0.8281623417927604
UNB,0.012847996841596796,17.24304531474369,0.9835237858678844
UNFI,-0.014117766543391534,66.33074088084697,-0.2853391955377578
