,slope,intercept,r-value
ERS,-0.0003523265539814438,4.150309986391731,-0.12095882490929863
ESBK,-0.0005321321489005787,19.908421705206287,-0.10317017936421058
ESCA,0.012803867758484948,6.430321758219566,0.766934072469188
ESEA,-0.011625323203704995,13.974939148717812,-0.8044435682705773
ESES,-0.011776617208058079,12.32548114518226,-0.7841921279044034
ESGR,0.03776530825464691,125.41274437016665,0.8436906203858637
ESIO,-0.007552215101993627,11.00601835067186,-0.8721652665176668
ESLT,0.062037409690622616,34.73335289162473,0.9645538136056894
ESMC,-0.00025434145101995445,1.4689100305026201,-0.21714944198466649
ESND,-0.003958632890751362,38.87804321546238,-0.24148968112507768
ESPR,0.05057875947546086,8.803844842388813,0.37918639744287297
ESRX,0.03242557184445854,59.67990390596803,0.7741002529780691
ESSA,0.00460126693449411,9.360074446464385,0.9250871413621826
ESXB,0.002514600688877546,3.152329828651081,0.9586697080493466
ETFC,0.021828266965138923,12.004773545637713,0.8881904690605998
ETRM,-0.02712835988127486,28.58433825404706,-0.6580360442247194
EUFN,0.0001628913489158572,21.394356722112764,0.01986873013810303
EVAR,-0.014740368950381106,13.432743492688349,-0.9523016734316111
EVBS,0.0009210994429652456,5.864664152957389,0.5012719800051649
EVEP,-0.04119537737240247,37.660013792131224,-0.924242929759912
EVK,0.0003610386489091398,4.234898032129412,0.04993697359870664
EVLV,-0.002975880002879835,5.568827308191866,-0.4235541168371479
